ID	Average Num Places Added In Each Step	Average LPMs In Local Tree	Total number of lpms in Main Tree	Number of passed trace variants	Main Tree average width	Main Tree average width	Main Tree average height	Total number of Main Tree nodes
f184895d-e31c-4390-9de2-58890e4cd103	2	0	29	417	0	6519	14	0	91	2	2.79563350035791	47	5	7812
fb8d5a1b-8c84-4226-9c29-3de0e75db5b5	2	0	29	816	0	6424	43	0	724	2	2.763121546961326	47	5	8003
f39d7f6c-924a-48c3-9b3a-360daa5b99a3	2	0	29	1355	0	6516	41	0	394	2	2.770696224454451	48	5	8000
42be7af9-1759-462a-89ec-f6a9a1c3d73c	2	0	29	2761	0	6537	41	0	386	2	2.7933770265608833	47	5	8099
9a8cc1fa-21c3-476d-95ee-308ce82b6b49	2	0	29	4232	0	6455	51	0	822	2	2.7889118457300275	48	5	8100
20029aba-c644-433b-ab2f-6ef4a2ad5c27	2	0	24	83	0	442	0	0	4	2	2.7569060773480665	24	4	500
2513ad00-afa7-45b6-85cf-40691e68eef5	2	0	24	159	0	526	0	0	8	2	2.7844827586206895	24	4	647
541e8be7-8dc6-400a-b80b-c2b80439e1de	2	0	24	272	0	584	1	0	12	2	2.8141263940520447	24	4	758
33724a93-9935-40a7-95e6-8b93b7e283a3	2	0	24	307	0	614	3	0	32	2	2.8315018315018317	24	4	774
532e3cc4-e392-4af5-add5-d0f950025c08	2	0	24	329	0	628	8	0	86	2	2.7875457875457874	24	4	762
dad091b3-4aa5-44ba-8171-0058a996bb19	2	0	33	462	0	9106	25	0	183	2	2.7630973677485304	52	5	10813
c4d8e506-a513-4c6c-8bae-7d66e40b061f	2	0	33	998	0	8996	75	0	1194	2	2.699273607748184	52	5	11149
7fe42a36-1db1-4e05-9de7-7a9a60848d02	2	0	33	1755	0	8952	59	0	625	2	2.7381422924901186	52	5	11085
321bb984-6b91-4ef6-8d10-72c7371a5073	2	0	33	3720	0	8928	63	0	550	2	2.696653734238603	52	5	11122
3b90b1ed-1802-4f64-bef5-54e97dccd6f1	2	0	33	5838	0	9096	55	0	512	2	2.7119181087009507	52	5	11128
a18fd70b-9446-4588-937f-da9033a92cef	2	0	24	83	0	442	0	0	1	2	2.7569060773480665	24	4	500
efef206d-9abc-4500-b4fb-e7c750b4b9dc	2	0	24	159	0	526	0	0	6	2	2.7844827586206895	24	4	647
33382b47-7f73-4a45-980c-b76169869b25	2	0	24	273	0	584	1	0	7	2	2.802197802197802	24	4	766
f5ba840f-3bfc-463d-86bf-1f912947b158	2	0	24	301	0	614	2	0	20	2	2.828996282527881	24	4	762
9f03133e-d8f5-4e57-ac56-d298a95f8877	2	0	24	329	0	628	6	0	65	2	2.857142857142857	24	4	781
cd6cb0b5-8949-44fb-aa4c-3aefa1e75eae	2	0	33	453	0	8990	19	0	140	2	2.736868944416114	51	5	10735
e95be9d4-878c-48c3-ac21-705545eb959f	2	0	33	1008	0	9057	47	0	447	2	2.708121212121212	52	5	11172
c206dd61-68c9-4567-a916-3ac0557faf5e	2	0	33	1771	0	9117	55	0	555	2	2.7155695895069227	52	5	11181
24432fa4-cf2c-44ca-b67a-10c5316f41db	2	0	33	3774	0	9092	72	0	883	2	2.73960396039604	52	5	11069
9c5f93dd-2ea3-499d-a826-04c1ff110a2c	2	0	33	5902	0	9132	60	0	556	2	2.728644439036262	53	5	11213
ca8935f1-7f29-4673-83b4-b12dbcfd21ae	2	0	24	83	0	442	0	0	1	2	2.7569060773480665	24	4	500
cc32c4c6-df07-46ac-8286-c33087c78089	2	0	24	158	0	526	0	0	30	2	2.75	24	4	639
c6b32499-bf19-49d6-916e-9298dc594ca5	2	0	24	272	0	584	1	0	6	2	2.8141263940520447	24	4	758
008ca101-dc5b-4d36-86bb-9558012a943b	2	0	24	306	0	614	2	0	19	2	2.8315018315018317	24	4	774
69d054fd-586e-4a06-aec5-063be58cdc02	2	0	24	326	0	628	6	0	59	2	2.8461538461538463	24	4	778
7f4c0761-2c78-4f09-bdcb-e79a1a3c336e	2	0	33	452	0	9091	19	0	145	2	2.73168890007551	52	5	10854
cf362e26-04b1-4c74-a3d6-348616a84a3a	2	0	33	1013	0	9169	47	0	503	2	2.71390243902439	52	5	11128
d0072dd0-7d6c-4b9e-b4b6-b5ef0b1b0cdb	2	0	33	1763	0	8875	46	0	449	2	2.712846966347335	52	5	11045
e2697554-986a-4250-abca-480886c3f26f	2	0	33	3746	0	9009	48	0	519	2	2.712564543889845	51	5	11033
3924cb93-4f88-451e-a574-38cc3b3abfcf	2	0	33	5817	0	8985	51	0	503	2	2.7250433490215507	52	5	11002
cdc6d5c2-6ae7-4e14-803a-e3a5a51881b7	2	0	24	83	0	442	0	0	1	2	2.7569060773480665	24	4	500
a787e6c4-c7f7-481a-9ef1-6c5e81627b68	2	0	24	159	0	526	0	0	6	2	2.75	24	4	639
c50615ec-3751-4c36-8a57-4f9f94aad65b	2	0	24	274	0	584	1	0	5	2	2.802197802197802	24	4	766
7540683e-a660-497b-94f1-58d96ca33a24	2	0	24	307	0	614	2	0	18	2	2.802197802197802	24	4	766
1aee0020-9853-4db5-9bf1-a78f262d6e60	2	0	24	329	0	628	5	0	57	2	2.857142857142857	24	4	781
32be8c3f-6339-42e3-9c36-7fd89f712605	2	0	33	451	0	9012	20	0	172	2	2.727318803852002	52	5	10763
73690c84-65cc-4ceb-958c-8d8a472062be	2	0	33	1006	0	8982	49	0	527	2	2.714742014742015	52	5	11050
c7b6f26b-0714-4a9d-8953-84205a0a4f68	2	0	33	1763	0	9043	51	0	451	2	2.762640099626401	53	5	11093
54d82cd6-d4a3-4b4e-8aa1-d8c40fb7a01d	2	0	33	3745	0	9011	49	0	523	2	2.7209470886687606	52	5	11263
9bbbcaee-dca3-46f6-96da-7f694d62cb07	2	0	33	5821	0	9042	60	0	701	2	2.7046833292890073	52	5	11147
9efc4482-b8ec-4587-a03a-f662a940712d	2	0	24	83	0	442	0	0	1	2	2.7569060773480665	24	4	500
d63a957e-e4ec-4f44-a093-9da6ab45b551	2	0	24	160	0	526	0	0	7	2	2.7844827586206895	24	4	647
f983319b-66aa-46ec-bae4-37ef00e61435	2	0	24	268	0	584	1	0	27	2	2.8141263940520447	24	4	758
42ba3755-b160-437b-a182-614098a1e4e4	2	0	24	304	0	614	3	0	28	2	2.8315018315018317	24	4	774
f60c9206-81d5-40b8-ac17-aa4656d5f95d	2	0	24	324	0	628	8	0	92	2	2.8461538461538463	24	4	778
1ebaa6d0-741a-44e1-8f87-e4ea21d03c51	2	0	33	456	0	9075	24	0	184	2	2.7360934721869445	51	5	10773
3faf3238-036b-47fe-b2ab-428ef1e6e7f8	2	0	33	1018	0	9167	47	0	444	2	2.748401377274963	52	5	11176
0c80c700-cc9e-462c-9c25-3d409ebd82a6	2	0	33	1766	0	9071	47	0	509	2	2.73770086526576	52	5	11075
2dfde006-b02d-4e84-bcf0-309322cc0569	2	0	33	3735	0	9081	57	0	919	2	2.711694042657514	51	5	11062
4c3ed825-9eac-463f-8ed3-f838013616c3	2	0	33	5893	0	9133	51	0	489	2	2.7187958883994128	52	5	11110
fad9adc7-7510-420a-83a1-9ea2c6538ca3	2	0	24	83	0	442	0	0	1	2	2.7569060773480665	24	4	500
e8d2b0d2-64d0-4bec-971a-c08563e208db	2	0	24	159	0	526	0	0	15	2	2.7155172413793105	24	4	631
c012be16-aa9b-4fe0-82fe-4b604a46a910	2	0	24	274	0	584	1	0	5	2	2.802197802197802	24	4	766
956ef09c-a880-4895-b5fb-5a83d222c645	2	0	24	305	0	614	2	0	19	2	2.828996282527881	24	4	762
ad1ff338-8c80-41c6-b1a6-6eeb89563899	2	0	24	322	0	628	5	0	55	2	2.8424908424908426	24	4	777
b146347f-b053-4167-9628-5b4485305456	2	0	33	451	0	8906	21	0	146	2	2.7384535547483133	52	5	10555
c7acab69-31a5-418c-80cb-9ad724a4e7bf	2	0	33	1007	0	9050	55	0	563	2	2.7252854019917416	52	5	11221
7a148f69-5ffb-4025-b0e1-e3ff700d224f	2	0	33	1763	0	8983	53	0	508	2	2.6934856587263005	52	5	11082
d9d1e04d-4769-417b-86ca-86ecf8d1f499	2	0	33	3750	0	9076	52	0	521	2	2.717704517704518	52	5	11130
36f44053-51ff-4bcb-8904-792f4addede5	2	0	33	5834	0	8966	56	0	490	2	2.7040766208251474	52	5	11012
6d87a382-e0bd-476d-a1aa-9c330f29b54a	1	0	20	83	0	442	0	0	11	2	2.7569060773480665	24	4	500
4ab7db09-a5fa-4afd-b990-8adc93a582c6	1	0	20	159	0	526	1	0	12	2	2.75	24	4	639
5c0ae5dc-7452-4dc1-b0ab-4c70416589e7	1	0	20	83	0	442	0	0	7	2	2.7569060773480665	24	4	500
ea5cd5bf-c5a4-4c18-b301-1f88024975f2	1	0	20	159	0	526	0	0	14	2	2.7844827586206895	24	4	647
393c5b5d-8383-4a7d-861c-a82b8e976fa5	1	0	21	270	0	584	1	0	6	2	2.802197802197802	24	4	766
9e717921-bda1-42a3-a4ff-1cf3668ff3a6	1	0	21	305	0	614	1	0	13	2	2.816849816849817	24	4	770
a1f979d4-b9d3-4e6d-a64a-258d0ae63d13	1	0	21	331	0	628	4	0	44	2	2.827838827838828	24	4	773
df6b646f-86d4-4312-ba82-a533acf5d49c	2	0	29	423	0	6482	14	0	97	2	2.790990990990991	48	5	7746
ccc0e4fe-31a1-4c10-ab00-b19131b6837f	2	0	29	812	0	6454	35	0	338	2	2.751028806584362	47	5	8023
0803f458-a0b9-4318-96d6-0ffa2bedf84d	2	0	29	1352	0	6459	36	0	401	2	2.801827125790583	48	5	7975
4d02c0e4-0930-4532-b16c-c85154ccbe3e	2	0	29	2759	0	6515	44	0	682	2	2.7531366564937265	47	5	8120
0dd393c0-909c-49f9-a26e-8d374cdc6ed2	2	0	29	4242	0	6402	41	0	401	2	2.7653688524590163	48	5	8098
d071d63f-9aac-48e2-a035-bb1d285af882	2	0	24	83	0	442	0	0	1	2	2.7569060773480665	24	4	500
ca482bff-ced9-47d7-9fa8-e520069cd5d3	2	0	24	159	0	526	0	0	4	2	2.7844827586206895	24	4	647
a445b2e5-74e5-4eab-affc-af5de849648b	2	0	24	272	0	584	1	0	6	2	2.802197802197802	24	4	766
a3d321a2-d024-4300-bce4-905d286af6cc	2	0	24	305	0	614	1	0	17	2	2.8315018315018317	24	4	774
0882e92e-5348-4d65-ae8a-270fb573743f	2	0	24	328	0	628	5	0	49	2	2.8424908424908426	24	4	777
a81f97ad-b5af-455b-8493-8bbc25d82863	2	0	33	451	0	9076	17	0	134	2	2.753508548099005	52	5	10792
5be1093b-eba1-43f4-baf1-9be46db3d669	2	0	33	1002	0	9006	42	0	398	2	2.707782672540382	52	5	11065
43ee81d5-ae61-4593-8365-5c3ff2d2d29e	2	0	33	1766	0	9010	43	0	479	2	2.7065004887585533	51	5	11076
bacbad4e-7067-473d-a19f-129f3216478f	2	0	33	3781	0	9083	43	0	416	2	2.75	52	5	11232
51848a86-30d9-4340-88e0-f3e5a56ba228	2	0	33	5848	0	8983	52	0	526	2	2.70933072789448	52	5	11093
2d33b097-986b-4512-bfa6-05e5e6f2c9c2	2	0	24	83	0	442	0	0	1	2	2.7569060773480665	24	4	500
fe838bfb-8c68-47b5-9032-405ead65f275	2	0	24	159	0	526	0	0	5	2	2.7844827586206895	24	4	647
65537999-7214-4bee-97c2-5b319e0d5738	2	0	24	276	0	584	0	0	6	2	2.8141263940520447	24	4	758
938f4be0-c575-4862-b6ed-31b3373f250e	2	0	24	306	0	614	2	0	18	2	2.772893772893773	24	4	758
9dd17cd6-065d-4f53-8d44-6757b2071444	2	0	24	328	0	628	5	0	53	2	2.8315018315018317	24	4	774
3da49b3c-cb43-4ffc-a90b-a3fb288e4e1b	2	0	33	461	0	8975	22	0	158	2	2.7267144319344934	51	5	10657
1cf2f8af-ced8-4b8f-ad2d-2445f27b680e	2	0	33	1000	0	8977	46	0	410	2	2.7095435684647304	52	5	11102
63bb651f-9801-4475-9427-d99fb3b1a723	2	0	33	1763	0	8985	46	0	482	2	2.72444011684518	52	5	11193
6de07646-3eff-4e58-bef7-cdd9ff64d1fc	2	0	33	3744	0	9066	43	0	420	2	2.7392284569138274	52	5	10936
20280027-1824-4438-95ae-0a61f461a630	2	0	33	5830	0	8994	47	0	457	2	2.7114682249817386	52	5	11137
9e158f96-68c8-4c5b-8591-4c5e77670674	2	0	24	83	0	442	0	0	1	2	2.7569060773480665	24	4	500
16af7041-f045-4bd7-9fda-4339980fd00f	2	0	24	159	0	526	0	0	4	2	2.75	24	4	639
9942ab48-8412-4249-82a5-a5001cb374e1	2	0	24	272	0	584	1	0	5	2	2.772893772893773	24	4	758
6fa0d5ab-0c9e-4e59-abf0-f9a2606e79a6	2	0	24	303	0	614	2	0	18	2	2.802197802197802	24	4	766
71818dff-841c-4b27-98d3-e63ef8c9216b	2	0	24	324	0	628	5	0	53	2	2.827838827838828	24	4	773
13455d77-3a64-439e-aacb-54b3b1a6a2df	2	0	33	451	0	8950	18	0	128	2	2.7288569964120963	51	5	10649
f36c4933-b1e4-4c49-9516-8cdaceef8766	2	0	33	1006	0	9083	44	0	482	2	2.713451714911214	52	5	11156
89877b05-c2b8-49fb-8b71-4b086206b31e	2	0	33	1768	0	9059	44	0	422	2	2.7260206591244467	52	5	11085
cc2e305c-1af2-4636-aa7a-52699726a0be	2	0	33	3749	0	9067	45	0	489	2	2.7119843788137663	51	5	11112
86b15632-8be2-4baf-95a8-742021015add	2	0	33	5822	0	9023	90	0	1047	2	2.704901960784314	52	5	11037
27fc30e4-8e21-46c8-acb9-ea59520758b1	2	0	24	83	0	442	0	0	1	2	2.7569060773480665	24	4	500
3060404e-674d-4ec9-8b89-a0494303a154	2	0	24	158	0	526	0	0	5	2	2.75	24	4	639
02132802-3c62-44c2-906d-ae82b08fa90f	2	0	24	274	0	584	1	0	6	2	2.802197802197802	24	4	766
c9c64742-d7b6-4236-aa9f-b925c6a8a33b	2	0	24	304	0	614	2	0	20	2	2.8141263940520447	24	4	758
a4c95495-ba50-45bc-9c2c-cfadc504b33f	2	0	24	326	0	628	6	0	57	2	2.857142857142857	24	4	781
bbdd7af2-3f2a-4722-b7e1-d8bcecb9e8ff	2	0	33	447	0	9019	22	0	202	2	2.7022401208155045	52	5	10737
ecab5b52-8f84-45aa-aac5-cf7af572ca49	2	0	33	1005	0	9123	48	0	469	2	2.7144963144963143	52	5	11049
ccb1c365-4133-460d-accc-554ddb82444b	2	0	33	1763	0	9080	49	0	523	2	2.7188725490196077	52	5	11094
6341cda1-9634-40a3-8ae8-af6eaf1ba317	2	0	33	3744	0	8986	51	0	556	2	2.7175665770828243	52	5	11124
13b5504b-85cc-4e51-ba1e-c03923cc7927	2	0	33	5781	0	8954	54	0	529	2	2.6983390327308254	51	5	11048
147c6e19-6cc9-4b78-a3c1-d28898a90634	2	0	24	83	0	442	0	0	1	2	2.7569060773480665	24	4	500
31b8c18d-61b6-4888-a943-446364a13e51	2	0	24	158	0	526	0	0	5	2	2.75	24	4	639
7594eeb5-c30b-40e6-b449-d42efff29ee2	2	0	24	271	0	584	1	0	6	2	2.802197802197802	24	4	766
